Index;Wert
4179;0
4180;0
4181;0
4182;0
4183;0
4184;0
4185;0
4186;0
4187;0
4188;0
4189;0
4190;0
4191;0
4192;0
4193;0
4194;0
4195;0
4196;0
4197;0
4198;0
4199;0
4200;0
4201;0
4202;0
4203;0
4204;0
4205;0
4206;0
4207;0
4208;0
4209;0
4210;0
4211;0
4212;0
4213;0
4214;0
4215;0
4216;0
4217;0
4218;0
4219;0
4220;0
4221;0
4222;0
4223;0
4224;0
4225;0
4226;0
4227;0
4228;0
4229;0
4230;0
4231;0
4232;0
4233;0
4234;0
4235;0
4236;0
4237;0
4238;0
4239;0
4240;0
4241;0
4242;0
4243;0
4244;0
4245;0
4246;0
4247;0
4248;0
4249;0
4250;0
4251;0
4252;0
4253;0
4254;0
4255;0
4256;0
4257;0
4258;0
4259;0
4260;0
4261;0
4262;0
4263;0
4264;0
4265;0
4266;0
4267;0
4268;0
4269;0
4270;0
4271;0
4272;0
4273;0
4274;0
4275;0
4276;0
4277;0
4278;0
4279;0
4280;0
4281;0
4282;0
4283;0
4284;0
4285;0
4286;0
4287;0
4288;0
4289;0
4290;0
4291;0
4292;0
4293;0
4294;0
4295;0
4296;0
4297;0
4298;0
4299;0
4300;0
4301;0
4302;0
4303;0
4304;0
4305;0
4306;0
4307;0
4308;0
4309;0
4310;0
4311;0
4312;0
4313;0
4314;0
4315;0
4316;0
4317;0
4318;0
4319;0
4320;0
4321;0
4322;0
4323;0
4324;0
4325;0
4326;0
4327;0
4328;0
4329;0
4330;0
4331;0
4332;0
4333;0
4334;0
4335;0
4336;0
4337;0
4338;0
4339;0
4340;0
4341;0
4342;0
4343;0
4344;0
4345;0
4346;0
4347;0
4348;0
4349;0
4350;0
4351;0
4352;0
4353;0
4354;0
4355;0
4356;0
4357;0
4358;0
4359;0
4360;0
4361;0
4362;0
4363;0
4364;0
4365;0
4366;0
4367;0
4368;0
4369;0
4370;0
4371;0
4372;0
4373;0
4374;0
4375;0
4376;0
4377;0
4378;0
4379;0
4380;0
4381;0
4382;0
4383;0
4384;0
4385;0
4386;0
4387;0
4388;0
4389;0
4390;0
4391;0
4392;0
4393;0
4394;0
4395;0
4396;0
4397;0
4398;0
4399;0
4400;0
4401;0
4402;0
4403;0
4404;0
4405;0
4406;0
4407;0
4408;0
4409;0
4410;0
4411;0
4412;0
4413;0
4414;0
4415;0
4416;0
4417;0
4418;0
4419;0
4420;0
4421;0
4422;0
4423;0
4424;0
4425;0
4426;0
4427;0
4428;0
4429;0
4430;0
4431;0
4432;0
4433;0
4434;0
4435;0
4436;0
4437;0
4438;0
4439;0
4440;0
4441;0
4442;0
4443;0
4444;0
4445;0
4446;0
4447;0
4448;0
4449;0
4450;0
4451;0
4452;0
4453;0
4454;0
4455;0
4456;0
4457;0
4458;0
4459;0
4460;0
4461;0
4462;0
4463;0
4464;0
4465;0
4466;0
4467;0
4468;0
4469;0
4470;0
4471;0
4472;0
4473;0
4474;0
4475;0
4476;0
4477;0
4478;0
4479;0
4480;0
4481;0
4482;0
4483;0
4484;0
4485;0
4486;0
4487;0
4488;0
4489;0
4490;0
4491;0
4492;0
4493;0
4494;0
4495;0
4496;0
4497;0
4498;0
4499;0
4500;0
4501;0
4502;0
4503;0
4504;0
4505;0
4506;0
4507;0
4508;0
4509;0
4510;0
4511;0
4512;0
4513;0
4514;0
4515;0
4516;0
4517;0
4518;0
4519;0
4520;0
4521;0
4522;0
4523;0
4524;0
4525;0
4526;0
4527;0
4528;0
4529;0
4530;0
4531;0
4532;0
4533;0
4534;0
4535;0
4536;0
4537;0
4538;0
4539;0
4540;0
4541;0
4542;0
4543;0
4544;0
4545;0
4546;0
4547;0
4548;0
4549;0
4550;0
4551;0
4552;0
4553;0
4554;0
4555;0
4556;0
4557;0
4558;0
4559;0
4560;0
4561;0
4562;0
4563;0
4564;0
4565;0
4566;0
4567;0
4568;0
4569;0
4570;0
4571;0
4572;0
4573;0
4574;0
4575;0
4576;0
4577;0
4578;0
4579;0
4580;0
4581;0
4582;0
4583;0
4584;0
4585;0
4586;0
4587;0
4588;0
4589;0
4590;0
4591;0
4592;0
4593;0
4594;0
4595;0
4596;0
4597;0
4598;0
4599;0
4600;0
4601;0
4602;0
4603;0
4604;0
4605;0
4606;0
4607;0
4608;0
4609;0
4610;0
4611;0
4612;0
4613;0
4614;0
4615;0
4616;0
4617;0
4618;0
4619;0
4620;0
4621;0
4622;0
4623;0
4624;0
4625;0
4626;0
4627;0
4628;0
4629;0
4630;0
4631;0
4632;0
4633;0
4634;0
4635;0
4636;0
4637;0
4638;0
4639;0
4640;0
4641;0
4642;0
4643;0
4644;0
4645;0
4646;0
4647;0
4648;0
4649;0
4650;0
4651;0
4652;0
4653;0
4654;0
4655;0
4656;0
4657;0
4658;0
4659;0
4660;0
4661;0
4662;0
4663;0
4664;0
4665;0
4666;0
4667;0
4668;0
4669;0
4670;0
4671;0
4672;0
4673;0
4674;0
4675;0
4676;0
4677;0
4678;0
4679;0
4680;0
4681;0
4682;0
4683;0
4684;0
4685;0
4686;0
4687;0
4688;0
4689;0
4690;0
4691;0
4692;0
4693;0
4694;0
4695;0
4696;0
4697;0
4698;0
4699;0
4700;0
4701;0
4702;0
4703;0
4704;0
4705;0
4706;0
4707;0
4708;0
4709;0
4710;0
4711;0
4712;0
4713;0
4714;0
4715;0
4716;0
4717;0
4718;0
4719;0
4720;0
4721;0
4722;0
4723;0
4724;0
4725;0
4726;0
4727;0
4728;0
4729;0
4730;0
4731;0
4732;0
4733;0
4734;0
4735;0
4736;0
4737;0
4738;0
4739;0
4740;0
4741;0
4742;0
4743;0
4744;0
4745;0
4746;0
4747;0
4748;0
4749;0
4750;0
4751;0
4752;0
4753;0
4754;0
4755;0
4756;0
4757;0
4758;0
4759;0
4760;0
4761;0
4762;0
4763;0
4764;0
4765;0
4766;0
4767;0
4768;0
4769;0
4770;0
4771;0
4772;0
4773;0
4774;0
4775;0
4776;0
4777;0
4778;0
4779;0
4780;0
4781;0
4782;0
4783;0
4784;0
4785;0
4786;0
4787;0
4788;0
4789;0
4790;0
4791;0
4792;0
4793;0
4794;0
4795;0
4796;0
4797;0
4798;0
4799;0
4800;0
4801;0
4802;0
4803;0
4804;0
4805;0
4806;0
4807;0
4808;0
4809;0
4810;0
4811;0
4812;0
4813;0
4814;0
4815;0
4816;0
4817;0
4818;0
4819;0
4820;0
4821;0
4822;0
4823;0
4824;0
4825;0
4826;0
4827;0
4828;0
4829;0
4830;0
4831;0
4832;0
4833;0
4834;0
4835;0
4836;0
4837;0
4838;0
4839;0
4840;0
4841;0
4842;0
4843;0
4844;0
4845;0
4846;0
4847;0
4848;0
4849;0
4850;0
4851;0
4852;0
4853;0
4854;0
4855;0
4856;0
4857;0
4858;0
4859;0
4860;0
4861;0
4862;0
4863;0
4864;0
4865;0
4866;0
4867;0
4868;0
4869;0
4870;0
4871;0
4872;0
4873;0
4874;0
4875;0
4876;0
4877;0
4878;0
4879;0
4880;0
4881;0
4882;0
4883;0
4884;0
4885;0
4886;0
4887;0
4888;0
4889;0
4890;0
4891;0
4892;0
4893;0
4894;0
4895;0
4896;0
4897;0
4898;0
4899;0
4900;0
4901;0
4902;0
4903;0
4904;0
4905;0
4906;0
4907;0
4908;0
4909;0
4910;0
4911;0
4912;0
4913;0
4914;0
4915;0
4916;0
4917;0
4918;0
4919;0
4920;0
4921;0
4922;0
4923;0
4924;0
4925;0
4926;0
4927;0
4928;0
4929;0
4930;0
4931;0
4932;0
4933;0
4934;0
4935;0
4936;0
4937;0
4938;0
4939;0
4940;0
4941;0
4942;0
4943;0
4944;0
4945;0
4946;0
4947;0
4948;0
4949;0
4950;0
4951;0
4952;0
4953;0
4954;0
4955;0
4956;0
4957;0
4958;0
4959;0
4960;0
4961;0
4962;0
4963;0
4964;0
4965;0
4966;0
4967;0
4968;0
4969;0
4970;0
4971;0
4972;0
4973;0
4974;0
4975;0
4976;0
4977;0
4978;0
4979;0
4980;0
4981;0
4982;0
4983;0
4984;0
4985;0
4986;0
4987;0
4988;0
4989;0
4990;0
4991;0
4992;0
4993;0
4994;0
4995;0
4996;0
4997;0
4998;0
4999;0
5000;0
5001;0
5002;0
5003;0
5004;0
5005;0
5006;0
5007;0
5008;0
5009;0
5010;0
5011;0
5012;0
5013;0
5014;0
5015;0
5016;0
5017;0
5018;0
5019;0
5020;0
5021;0
5022;0
5023;0
5024;0
5025;0
5026;0
5027;0
5028;0
5029;0
5030;0
5031;0
5032;0
5033;0
5034;0
5035;0
5036;0
5037;0
5038;0
5039;0
5040;0
5041;0
5042;0
5043;0
5044;0
5045;0
5046;0
5047;0
5048;0
5049;0
5050;0
5051;0
5052;0
5053;0
5054;0
5055;0
5056;0
5057;0
5058;0
5059;0
5060;0
5061;0
5062;0
5063;0
5064;0
5065;0
5066;0
5067;0
5068;0
5069;0
5070;0
5071;0
5072;0
5073;0
5074;0
5075;0
5076;0
5077;0
5078;0
5079;0
5080;0
5081;0
5082;0
5083;0
5084;0
5085;0
5086;0
5087;0
5088;0
5089;0
5090;0
5091;0
5092;0
5093;0
5094;0
5095;0
5096;0
5097;0
5098;0
5099;0
5100;0
5101;0
5102;0
5103;0
5104;0
5105;0
5106;0
5107;0
5108;0
5109;0
5110;0
5111;0
5112;0
5113;0
5114;0
5115;0
5116;0
5117;0
5118;0
5119;0
5120;0
5121;0
5122;0
5123;0
5124;0
5125;0
5126;0
5127;0
5128;0
5129;0
5130;0
5131;0
5132;0
5133;0
5134;0
5135;0
5136;0
5137;0
5138;0
5139;0
5140;0
5141;0
5142;0
5143;0
5144;0
5145;0
5146;0
5147;0
5148;0
5149;0
5150;0
5151;0
5152;0
5153;0
5154;0
5155;0
5156;0
5157;0
5158;0
5159;0
5160;0
5161;0
5162;0
5163;0
5164;0
5165;0
5166;0
5167;0
5168;0
5169;0
5170;0
5171;0
5172;0
5173;0
5174;0
5175;0
5176;0
5177;0
5178;0
5179;0
5180;0
5181;0
5182;0
5183;0
5184;0
5185;0
5186;0
5187;0
5188;0
5189;0
5190;0
5191;0
5192;0
5193;0
5194;0
5195;0
5196;0
5197;0
5198;0
5199;0
5200;0
5201;0
5202;0
5203;0
5204;0
5205;0
5206;0
5207;0
5208;0
5209;0
5210;0
5211;0
5212;0
5213;0
5214;0
5215;0
5216;0
5217;0
5218;0
5219;0
5220;0
5221;0
5222;0
5223;0
5224;0
5225;0
5226;0
5227;0
5228;0
5229;0
5230;0
5231;0
5232;0
5233;0
5234;0
5235;0
5236;0
5237;0
5238;0
5239;0
5240;0
5241;0
5242;0
5243;0
5244;0
5245;0
5246;0
5247;0
5248;0
5249;0
5250;0
5251;0
5252;0
5253;0
5254;0
5255;0
5256;0
5257;0
5258;0
5259;0
5260;0
5261;0
5262;0
5263;0
5264;0
5265;0
5266;0
5267;0
5268;0
5269;0
5270;0
5271;0
5272;0
5273;0
5274;0
5275;0
5276;0
5277;0
5278;0
5279;0
5280;0
5281;0
5282;0
5283;0
5284;0
5285;0
5286;0
5287;0
5288;0
5289;0
5290;0
5291;0
5292;0
5293;0
5294;0
5295;0
5296;0
5297;0
5298;0
5299;0
5300;0
5301;0
5302;0
5303;0
5304;0
5305;0
5306;0
5307;0
5308;0
5309;0
5310;0
5311;0
5312;0
5313;0
5314;0
5315;0
5316;0
5317;0
5318;0
5319;0
5320;0
5321;0
5322;0
5323;0
5324;0
5325;0
5326;0
5327;0
5328;0
5329;0
5330;0
5331;0
5332;0
5333;0
5334;0
5335;0
5336;0
5337;0
5338;0
5339;0
5340;0
5341;0
5342;0
5343;0
5344;0
5345;0
5346;0
5347;0
5348;0
5349;0
5350;0
5351;0
5352;0
5353;0
5354;0
5355;0
5356;0
5357;0
5358;0
5359;0
5360;0
5361;0
5362;0
5363;0
5364;0
5365;0
5366;0
5367;0
5368;0
5369;0
5370;0
5371;0
5372;0
5373;0
5374;0
5375;0
5376;0
5377;0
5378;0
5379;0
5380;0
5381;0
5382;0
5383;0
5384;0
5385;0
5386;0
5387;0
5388;0
5389;0
5390;0
5391;0
5392;0
5393;0
5394;0
5395;0
5396;0
5397;0
5398;0
5399;0
5400;0
5401;0
5402;0
5403;0
5404;0
5405;0
5406;0
5407;0
5408;0
5409;0
5410;0
5411;0
5412;0
5413;0
5414;0
5415;0
5416;0
5417;0
5418;0
5419;0
5420;0
5421;0
5422;0
5423;0
5424;0
5425;0
5426;0
5427;0
5428;0
5429;0
5430;0
5431;0
5432;0
5433;0
5434;0
5435;0
5436;0
5437;0
5438;0
5439;0
5440;0
5441;0
5442;0
5443;0
5444;0
5445;0
5446;0
5447;0
5448;0
5449;0
5450;0
5451;0
5452;0
5453;0
5454;0
5455;0
5456;0
5457;0
5458;0
5459;0
5460;0
5461;0
5462;0
5463;0
5464;0
5465;0
5466;0
5467;0
5468;0
5469;0
5470;0
5471;0
5472;0
5473;0
5474;0
5475;0
5476;0
5477;0
5478;0
5479;0
5480;0
5481;0
5482;0
5483;0
5484;0
5485;0
5486;0
5487;0
5488;0
5489;0
5490;0
5491;0
5492;0
5493;0
5494;0
5495;0
5496;0
5497;0
5498;0
5499;0
5500;0
5501;0
5502;0
5503;0
5504;0
5505;0
5506;0
5507;0
5508;0
5509;0
5510;0
5511;0
5512;0
5513;0
5514;0
5515;0
5516;0
5517;0
5518;0
5519;0
5520;0
5521;0
5522;0
5523;0
5524;0
5525;0
5526;0
5527;0
5528;0
5529;0
5530;0
5531;0
5532;0
5533;0
5534;0
5535;0
5536;0
5537;0
5538;0
5539;0
5540;0
5541;0
5542;0
5543;0
5544;0
5545;0
5546;0
5547;0
5548;0
5549;0
5550;0
5551;0
5552;0
5553;0
5554;0
5555;0
5556;0
5557;0
5558;0
5559;0
5560;0
5561;0
5562;0
5563;0
5564;0
5565;0
5566;0
5567;0
5568;0
5569;0
5570;0
5571;0
5572;0
5573;0
5574;0
5575;0
5576;0
5577;0
5578;0
5579;0
5580;0
5581;0
5582;0
5583;0
5584;0
5585;0
5586;0
5587;0
5588;0
5589;0
5590;0
5591;0
5592;0
5593;0
5594;0
5595;0
5596;0
5597;0
5598;0
5599;0
5600;0
5601;0
5602;0
5603;0
5604;0
5605;0
5606;0
5607;0
5608;0
5609;0
5610;0
5611;0
5612;0
5613;0
5614;0
5615;0
5616;0
5617;0
5618;0
5619;0
5620;0
5621;0
5622;0
5623;0
5624;0
5625;0
5626;0
5627;0
5628;0
5629;0
5630;0
5631;0
5632;0
5633;0
5634;0
5635;0
5636;0
5637;0
5638;0
5639;0
5640;0
5641;0
5642;0
5643;0
5644;0
5645;0
5646;0
5647;0
5648;0
5649;0
5650;0
5651;0
5652;0
5653;0
5654;0
5655;0
5656;0
5657;0
5658;0
5659;0
5660;0
5661;0
5662;0
5663;0
5664;0
5665;0
5666;0
5667;0
5668;0
5669;0
5670;0
5671;0
5672;0
5673;0
5674;0
5675;0
5676;0
5677;0
5678;0
5679;0
5680;0
5681;0
5682;0
5683;0
5684;0
5685;0
5686;0
5687;0
5688;0
5689;0
5690;0
5691;0
5692;0
5693;0
5694;0
5695;0
5696;0
5697;0
5698;0
5699;0
5700;0
5701;0
5702;0
5703;0
5704;0
5705;0
5706;0
5707;0
5708;0
5709;0
5710;0
5711;0
5712;0
5713;0
5714;0
5715;0
5716;0
5717;0
5718;0
5719;0
5720;0
5721;0
5722;0
5723;0
5724;0
5725;0
5726;0
5727;0
5728;0
5729;0
5730;0
5731;0
5732;0
5733;0
5734;0
5735;0
5736;0
5737;0
5738;0
5739;0
5740;0
5741;0
5742;0
5743;0
5744;0
5745;0
5746;0
5747;0
5748;0
5749;0
5750;0
5751;0
5752;0
5753;0
5754;0
5755;0
5756;0
5757;0
5758;0
5759;0
5760;0
5761;0
5762;0
5763;0
5764;0
5765;0
5766;0
5767;0
5768;0
5769;0
5770;0
5771;0
5772;0
5773;0
5774;0
5775;0
5776;0
5777;0
5778;0
5779;0
5780;0
5781;0
5782;0
5783;0
5784;0
5785;0
5786;0
5787;0
5788;0
5789;2.10624337
5790;0
5791;0
5792;0
5793;3.12261629
5794;5.70721626
5795;6.45974922
5796;1.84001195
5797;0
5798;0
5799;2.12162542
5800;5.85438013
5801;7.07313395
5802;4.49210787
5803;0
5804;0
5805;0
5806;0
5807;0
5808;0
5809;0
5810;0
5811;0
5812;0
5813;0
5814;0
5815;0
5816;0
5817;0
5818;0
5819;0
5820;0
5821;0
5822;0
5823;0
5824;0
5825;0
5826;0
5827;0
5828;0
5829;0
5830;0
5831;0
5832;0
5833;0
5834;0
5835;0
5836;0
5837;0
5838;0
5839;0
5840;0
5841;0
5842;0
5843;0
5844;0
5845;0
5846;0
5847;0
5848;0
5849;0
5850;0
5851;0
5852;0
5853;0
5854;0
5855;0
5856;0
5857;0
5858;0
5859;0
5860;0
5861;0
5862;0
5863;0
5864;0
5865;0
5866;0
5867;0
5868;0
5869;0
5870;0
5871;0
5872;0
5873;0
5874;0
5875;0
5876;0
5877;0
5878;0
5879;0
5880;0
5881;0
5882;0
5883;0
5884;0
5885;0
5886;0
5887;0
5888;0
5889;0
5890;0
5891;0
5892;0
5893;0
5894;0
5895;0
5896;0
5897;0
5898;0
5899;0
5900;0
5901;0
5902;0
5903;0
5904;0
5905;0
5906;0
5907;0
5908;0
5909;0
5910;0
5911;0
5912;0
5913;0
5914;0
5915;0
5916;0
5917;0
5918;0
5919;0
5920;0
5921;0
5922;0
5923;0
5924;0
5925;0
5926;0
5927;0
5928;0
5929;0
5930;0
5931;0
5932;0
5933;0
5934;0
5935;0
5936;0
5937;0
5938;0
5939;0
5940;0
5941;0
5942;0
5943;0
5944;0
5945;0
5946;0
5947;0
5948;0
5949;0
5950;0
5951;0
5952;0
5953;0
5954;0
5955;0
5956;0
5957;0
5958;0
5959;0
5960;0
5961;0
5962;0
5963;0
5964;0
5965;0
5966;0
5967;0
5968;0
5969;0
5970;0
5971;0
5972;0
5973;0
5974;0
5975;0
5976;0
5977;0
5978;0
5979;0
5980;0
5981;0
5982;0
5983;0
5984;0
5985;0
5986;0
5987;0
5988;0
5989;0
5990;0
5991;0
5992;0
5993;0
5994;0
5995;0
5996;0
5997;0
5998;0
5999;0
6000;0
6001;0
6002;0
6003;0
6004;0
6005;0
6006;0
6007;0
6008;0
6009;0
6010;0
6011;0
6012;0
6013;0
6014;0
6015;0
6016;0
6017;0
6018;0
6019;0
6020;0
6021;0
6022;0
6023;0
6024;0
6025;0
6026;0
6027;0
6028;0
6029;0
6030;0
6031;0
6032;0
6033;0
6034;0
6035;0
6036;0
6037;0
6038;0
6039;0
6040;0
6041;0
6042;0
6043;0
6044;0
6045;0
6046;0
6047;0
6048;0
6049;0
6050;0
6051;0
6052;0
6053;0
6054;0
6055;0
6056;0
6057;0
6058;0
6059;0
6060;0
6061;0
6062;0
6063;0
6064;0
6065;0
6066;0
6067;0
6068;0
6069;0
6070;0
6071;0
6072;0
6073;0
6074;0
6075;0
6076;0
6077;0
6078;0
6079;0
6080;0
6081;0
6082;0
6083;0
6084;0
6085;0
6086;0
6087;0
6088;0
6089;0
6090;0
6091;0
6092;0
6093;0
6094;0
6095;0
6096;0
6097;0
6098;0
6099;0
6100;0
6101;0
6102;0
6103;0
6104;0
6105;0
6106;0
6107;0
6108;0
6109;0
6110;0
6111;0
6112;0
6113;0
6114;0
6115;0
6116;0
6117;0
6118;0
6119;0
6120;0
6121;0
6122;0
6123;0
6124;0
6125;0
6126;0
6127;0
6128;0
6129;0
6130;0
6131;0
6132;0
6133;0
6134;0
6135;0
6136;0
6137;0
6138;0
6139;0
6140;0
6141;0
6142;0
6143;0
6144;0
6145;0
6146;0
6147;0
6148;0
6149;0
6150;0
6151;0
6152;0
6153;0
6154;0
6155;0
6156;0
6157;0
6158;0
6159;0
6160;0
6161;2.008569
6162;7.98193359
6163;9.21755791
6164;8.51156616
6165;0
6166;0
6167;0
6168;0
6169;0
6170;0
6171;0
6172;0
6173;0
6174;0
6175;0
6176;0
6177;0
6178;0
6179;0
6180;0
6181;0
6182;0
6183;0
6184;0
6185;0
6186;0
6187;0
6188;0
6189;0
6190;0
6191;0
6192;0
6193;0
6194;0
6195;0
6196;0
6197;0
6198;0
6199;0
6200;0
6201;0
6202;0
6203;0
6204;0
6205;0
6206;0
6207;0
6208;0
6209;0
6210;0
6211;0
6212;0
6213;0
6214;0
6215;0
6216;0
6217;0
6218;0
6219;0
6220;0
6221;0
6222;0
6223;0
6224;0
6225;0
6226;0
6227;0
6228;0
6229;0
6230;0
6231;0
6232;0
6233;0
6234;0
6235;0
6236;0
6237;0
6238;0
6239;0
6240;0
6241;0
6242;0
6243;0
6244;0
6245;0
6246;0
6247;0
6248;0
6249;0
6250;0
6251;0
6252;0
6253;0
6254;0
6255;0
6256;0
6257;0
6258;0
6259;0
6260;0
6261;0
6262;0
6263;0
6264;0
6265;0
6266;0
6267;0
6268;0
6269;0
6270;0
6271;0
6272;0
6273;0
6274;0
6275;0
6276;0
6277;0
6278;0
6279;0
6280;0
6281;0
6282;0
6283;0
6284;0
6285;0
6286;0
6287;0
6288;0
6289;0
6290;0
6291;0
6292;0
6293;0
6294;0
6295;0
6296;0
6297;0
6298;0
6299;0
6300;0
6301;0
6302;0
6303;0
6304;0
6305;0
6306;0
6307;0
6308;0
6309;0
6310;0
6311;0
6312;0
6313;0
6314;0
6315;0
6316;0
6317;0
6318;0
6319;0
6320;0
6321;0
6322;0
6323;0
6324;0
6325;0
6326;0
6327;0
6328;0
6329;0
6330;0
6331;0
6332;0
6333;0
6334;0
6335;0
6336;0
6337;0
6338;0
6339;0
6340;0
6341;0
6342;0
6343;0
6344;0
6345;0
6346;0
6347;0
6348;0
6349;0
6350;0
6351;0
6352;0
6353;0
6354;0
6355;0
6356;0
6357;0
6358;0
6359;0
6360;0
6361;0
6362;0
6363;0
6364;0
6365;0
6366;0
6367;0
6368;0
6369;0
6370;0
6371;0
6372;0
6373;0
6374;0
6375;0
6376;0
6377;0
6378;0
6379;0
6380;0
6381;0
6382;0
6383;0
6384;0
6385;0
6386;0
6387;0
6388;0
6389;0
6390;0
6391;0
6392;0
6393;0
6394;0
6395;0
6396;0
6397;0
6398;0
6399;0
6400;0
6401;0
6402;0
6403;0
6404;0
6405;0
6406;0
6407;0
6408;0
6409;0
6410;0
6411;0
6412;0
6413;0
6414;0
6415;0
6416;0
6417;0
6418;0
6419;0
6420;0
6421;0
6422;0
6423;0
6424;0
6425;0
6426;0
6427;0
6428;0
6429;0
6430;0
6431;0
6432;0
6433;0
6434;0
6435;0
6436;0
6437;0
6438;0
6439;0
6440;0
6441;0
6442;0
6443;0
6444;0
6445;0
6446;0
6447;0
6448;0
6449;0
6450;0
6451;0
6452;0
6453;0
6454;0
6455;0
6456;0
6457;0
6458;0
6459;0
6460;0
6461;0
6462;0
6463;0
6464;0
6465;0
6466;0
6467;0
6468;0
6469;0
6470;0
6471;0
6472;0
6473;0
6474;0
6475;0
6476;0
6477;0
6478;0
6479;0
6480;0
6481;0
6482;0
6483;0
6484;0
6485;0
6486;0
6487;0
6488;0
6489;0
6490;0
6491;0
6492;0
6493;0
6494;0
6495;0
6496;0
6497;0
6498;0
6499;0
6500;0
6501;0
6502;0
6503;0
6504;0
6505;0
6506;0
6507;0
6508;0
6509;0
6510;0
6511;0
6512;0
6513;0
6514;0
6515;0
6516;0
6517;0
6518;0
6519;0
6520;0
6521;0
6522;0
6523;0
6524;0
6525;0
6526;0
6527;0
6528;0
6529;0
6530;0
6531;0
6532;0
6533;0
6534;0
6535;0
6536;0
6537;0
6538;0
6539;0
6540;0
6541;0
6542;0
6543;0
6544;0
6545;0
6546;0
6547;0
6548;0
6549;0
6550;0
6551;0
6552;0
6553;0
6554;0
6555;0
6556;0
6557;0
6558;0
6559;0
6560;0
6561;0
6562;0
6563;0
6564;0
6565;0
6566;0
6567;0
6568;0
6569;0
6570;0
6571;0
6572;0
6573;0
6574;0
6575;0
6576;0
6577;0
6578;0
6579;0
6580;0
6581;0
6582;0
6583;0
6584;0
6585;0
6586;0
6587;0
6588;0
6589;0
6590;0
6591;0
6592;0
6593;0
6594;0
6595;0
6596;0
6597;0
6598;0
6599;0
6600;0
6601;0
6602;0
6603;0
6604;0
6605;0
6606;0
6607;0
6608;0
6609;0
6610;0
6611;0
6612;0
6613;0
6614;0
6615;0
6616;0
6617;1.88847017
6618;1.60667396
6619;0
6620;0
6621;0
6622;0
6623;0
6624;0
6625;0
6626;0
6627;0
6628;6.86858892
6629;8.08286858
6630;4.09810543
6631;1.9056617
6632;1.76051962
6633;2.55904937
6634;3.37055254
6635;3.50698948
6636;0.384071261
6637;0
6638;0
6639;3.94253874
6640;11.2339964
6641;16.2255478
6642;15.8352079
6643;9.86275387
6644;4.02099419
6645;0
6646;0
6647;0
6648;0
6649;0
6650;0
6651;0
6652;0
6653;1.84393609
6654;0
6655;0
6656;0
6657;0
6658;0
6659;0
6660;0
6661;0
6662;0
6663;0
6664;0
6665;8.1187458
6666;15.6488266
6667;18.543581
6668;16.2477665
6669;0
6670;0
6671;0
6672;0
6673;3.60597086
6674;4.74005699
6675;16.387146
6676;45.5970917
6677;47.7006531
6678;38.4698792
6679;32.7525673
6680;24.0528316
6681;16.5454731
6682;12.2896194
6683;11.09126
6684;13.180769
6685;10.785449
6686;13.6971693
6687;19.6154957
6688;31.7014313
6689;46.8096504
6690;57.0972824
6691;59.2652283
6692;55.2667046
6693;25.7725735
6694;0
6695;0
6696;0
6697;0
6698;0
6699;2.5142622
6700;25.1157761
6701;26.8181915
6702;20.1667213
6703;16.5009613
6704;9.84768677
6705;4.14867592
6706;0.802485824
6707;0
6708;1.54070413
6709;0
6710;1.81291842
6711;6.70962906
6712;16.7351456
6713;29.5172577
6714;38.5809631
6715;41.1204567
6716;37.882431
6717;13.5651512
6718;0
6719;0
6720;0
6721;0
6722;0
6723;7.76541185
6724;33.0251541
6725;34.9796638
6726;27.346714
6727;22.7950077
6728;15.099885
6729;8.65637589
6730;5.08472013
6731;4.07816267
6732;6.09104156
6733;4.23592043
6734;6.86348724
6735;12.1667004
6736;22.9456234
6737;36.6641579
6738;46.2983055
6739;48.7094841
6740;45.3947563
6741;19.2739353
6742;0
6743;0
6744;0
6745;0
6746;0
6747;8.72232437
6748;34.156044
6749;36.2281303
6750;28.7284946
6751;24.0500584
6752;16.4305916
6753;9.70806313
6754;5.76268768
6755;4.4513135
6756;6.20144272
6757;4.02924871
6758;6.60786343
6759;12.0432634
6760;22.952549
6761;36.8581924
6762;46.4808578
6763;49.232151
6764;45.8283195
6765;19.4773426
6766;0
6767;0
6768;0
6769;0
6770;0.649787962
6771;11.6061602
6772;38.1214294
6773;41.3376617
6774;34.3761749
6775;29.8113728
6776;25.6688576
6777;23.2681217
6778;21.3344479
6779;19.8950348
6780;16.5427647
6781;14.0707016
6782;17.8318844
6783;24.7745457
6784;36.0042076
6785;46.9169464
6786;50.3643494
6787;44.7671013
6788;35.2047081
6789;11.8159657
6790;0
6791;0
6792;0
6793;0.116296582
6794;1.42021406
6795;12.3657551
6796;38.9020386
6797;40.9200478
6798;33.1832619
6799;27.4864006
6800;23.4769211
6801;20.988905
6802;19.806572
6803;19.5620899
6804;17.0664425
6805;12.931428
6806;16.5469475
6807;23.1457787
6808;34.0760078
6809;43.0458221
6810;44.8564339
6811;39.0122261
6812;32.4553032
6813;11.9838066
6814;0
6815;0
6816;0
6817;0
6818;0
6819;0
6820;12.4277601
6821;13.9845533
6822;9.66024971
6823;7.16495991
6824;1.28542042
6825;0
6826;0
6827;0
6828;0
6829;0
6830;0
6831;0
6832;6.23292589
6833;17.1917515
6834;25.3108063
6835;28.0710506
6836;25.6285591
6837;5.23449469
6838;0
6839;0
6840;0
6841;0
6842;0
6843;0
6844;19.7137985
6845;21.2608433
6846;15.5119114
